timestamp,action,symbol,price,vwap,qty,balance,profit,stop_loss
2026-03-04T19:38:24.832458,BUY,BTCUSDT,67016.5625,68234.98297751651,0.0014921684471655794,9900.26832901534,0,False
2026-03-04T19:38:24.839396,SELL,BTCUSDT,68220.40625,67884.83040683322,0.0014921684471655794,10002.064666674407,1.7963376590674898,False
2026-03-04T19:38:24.840021,BUY,BTCUSDT,67723.3046875,67884.72318593237,0.0014765965787026554,9902.064666674407,0,False
2026-03-04T19:38:24.842528,SELL,BTCUSDT,66686.640625,67831.13496543128,0.0014765965787026554,10000.533932066455,-1.5307346079514872,True
2026-03-04T19:38:24.842571,BUY,BTCUSDT,66649.8359375,67830.55502592956,0.00150037878703518,9900.533932066455,0,False
2026-03-04T19:38:24.845548,SELL,BTCUSDT,65579.9375,67473.47185434439,0.00150037878703518,9998.928679146547,-1.6052529199070875,True
2026-03-04T19:38:24.845592,BUY,BTCUSDT,65560.2734375,67453.80570583741,0.0015253139554906238,9898.928679146547,0,False
2026-03-04T19:38:24.852848,SELL,BTCUSDT,64459.921875,67145.18901642383,0.0015253139554906238,9997.25029755232,-1.6783815942271616,True
2026-03-04T19:38:24.852907,BUY,BTCUSDT,64583.43359375,67144.22006058968,0.0015483846930318273,9897.25029755232,0,False
2026-03-04T19:38:24.853134,SELL,BTCUSDT,63545.78125,67070.76789876855,0.0015483846930318273,9995.64361254657,-1.6066850057511033,True
2026-03-04T19:38:24.853175,BUY,BTCUSDT,63630.60546875,67065.36573826498,0.0015715707757819716,9895.64361254657,0,False
2026-03-04T19:38:24.860159,SELL,BTCUSDT,66881.609375,66479.86606061518,0.0015715707757819716,10000.752795277585,5.109182731015537,False
2026-03-04T19:38:24.862699,BUY,BTCUSDT,66237.0390625,66505.35113534586,0.001509729320865957,9900.752795277585,0,False
2026-03-04T19:38:24.863006,SELL,BTCUSDT,66707.4375,66499.01702364314,0.001509729320865957,10001.462969591168,0.7101743135832805,False
2026-03-04T19:38:24.867045,BUY,BTCUSDT,66454.71875,66618.50572018338,0.0015047840376271248,9901.462969591168,0,False
2026-03-04T19:38:24.869199,SELL,BTCUSDT,66799.640625,66611.75159028602,0.0015047840376271248,10001.982002522896,0.5190329317284181,False
2026-03-04T19:38:24.870622,BUY,BTCUSDT,66304.8359375,66622.55941352516,0.0015081856185310766,9901.982002522896,0,False
2026-03-04T19:38:24.872448,SELL,BTCUSDT,65272.56640625,66603.02391441386,0.0015081856185310766,10000.425148461418,-1.556854061479072,True
2026-03-04T19:38:24.872491,BUY,BTCUSDT,65309.77734375,66602.92278323938,0.0015311643075073165,9900.425148461418,0,False
2026-03-04T19:38:24.874887,SELL,BTCUSDT,66755.265625,66558.24243419869,0.0015311643075073165,10002.638428524588,2.213280063170089,False
2026-03-04T19:38:24.875416,BUY,BTCUSDT,66210.0,66560.13545205082,0.0015103458692040477,9902.638428524588,0,False
2026-03-04T19:38:24.876223,SELL,BTCUSDT,66817.3046875,66559.78907116741,0.0015103458692040477,10003.5556686507,0.9172401261138816,False
2026-03-04T19:38:24.877695,BUY,BTCUSDT,66402.0546875,66562.18123523296,0.0015059774952841138,9903.5556686507,0,False
2026-03-04T19:38:24.881787,SELL,BTCUSDT,65374.2578125,66522.78338228984,0.0015059774952841138,10002.007829687227,-1.547838963473339,True
2026-03-04T19:38:24.881842,BUY,BTCUSDT,65373.08984375,66522.78338228984,0.001529681406202655,9902.007829687227,0,False
2026-03-04T19:38:24.882323,SELL,BTCUSDT,66782.7421875,66517.01695169727,0.001529681406202655,10004.164148666672,2.1563189794443787,False
2026-03-04T19:38:24.892222,BUY,BTCUSDT,66732.4609375,66905.96889329968,0.0014985210884648412,9904.164148666672,0,False
2026-03-04T19:38:24.893330,SELL,BTCUSDT,67091.203125,66901.42196017593,0.0014985210884648412,10004.701731399962,0.5375827332907619,False
2026-03-04T19:38:24.894199,BUY,BTCUSDT,66701.734375,66907.25372873875,0.0014992113913829546,9904.701731399962,0,False
2026-03-04T19:38:24.894362,SELL,BTCUSDT,67182.0078125,66907.25976208848,0.0014992113913829546,10005.42176280844,0.720031408478647,False
2026-03-04T19:38:24.894689,BUY,BTCUSDT,66629.0234375,66907.86691112521,0.001500847451168228,9905.42176280844,0,False
2026-03-04T19:38:24.895160,SELL,BTCUSDT,67220.328125,66904.49274603713,0.001500847451168228,10006.309220941539,0.8874581330982068,False
